,ID_REF,m2h 1-pvalue,m2h stat,m2h2-pvalue
0,1007_s_at,0.15344082629390265,-1.021787149846697,0.3068816525878053
1,1053_at,0.8594330192346782,1.0777754868245983,0.28113396153064374
2,117_at,0.9999910706200139,4.29010632093168,1.785875997207711e-05
3,121_at,0.7356097833200348,0.6298687910013886,0.5287804333599303
4,1255_g_at,0.8498485928038597,1.0357842340911723,0.3003028143922807
5,1294_at,0.0465127060267889,-1.6796501093370362,0.0930254120535778
6,1316_at,0.0010372343229129914,-3.0793585337845664,0.002074468645825983
7,1320_at,0.9541645344554387,1.6866486514592738,0.09167093108912268
8,1405_i_at,0.0017592082937371337,-2.9183920649731006,0.0035184165874742675
9,1431_at,0.00011605431396733688,-3.6812331562970044,0.00023210862793467376
10,1438_at,0.7975287100671753,0.8328265125462805,0.4049425798656493
11,1487_at,0.8562854513006298,1.063778402580123,0.28742909739874034
12,1494_f_at,0.8773331090398602,1.16175799229145,0.24533378192027977
13,1552256_a_at,0.789541782822492,0.8048323440573298,0.4209164343550159
14,1552257_a_at,0.09650454943797987,-1.301728834736203,0.19300909887595974
15,1552258_at,0.6142599848971045,0.2904394980728625,0.7714800302057909
16,1552261_at,0.4360599051108207,-0.16096646881146598,0.8721198102216414
17,1552263_at,0.2783072470672892,-0.5878775382679626,0.5566144941345784
18,1552264_a_at,0.4443415139605609,-0.13997084244475302,0.8886830279211217
19,1552266_at,0.6048590624115584,0.2659446006450307,0.7902818751768833
20,1552269_at,0.8457294164631157,1.0182878787855782,0.30854116707376866
21,1552271_at,0.9628391812713266,1.784628241170601,0.07432163745734686
22,1552272_a_at,0.42643358991940894,-0.18546136623929774,0.8528671798388179
23,1552274_at,0.577678941701812,0.19595917942265423,0.8446421165963759
24,1552275_s_at,0.6341738988238126,0.3429285639896449,0.7316522023523747
25,1552276_a_at,0.9906513103265919,2.3515101530718505,0.018697379346816045
26,1552277_a_at,0.005425369495645135,-2.547469332494505,0.01085073899129027
27,1552278_a_at,0.577678941701812,0.19595917942265423,0.8446421165963759
28,1552279_a_at,0.9580632184413314,1.7286399041926999,0.0838735631173374
29,1552280_at,0.04039363873706771,-1.7461362594982939,0.08078727747413542
30,1552281_at,0.8986212668398736,1.2737346662472524,0.2027574663202527
31,1552283_s_at,0.0032401597373433594,-2.7224328855504463,0.006480319474686719
32,1552286_at,0.0003529280173452162,-3.3872943871630232,0.0007058560346904324
33,1552287_s_at,0.10014369564156861,-1.28073320836949,0.20028739128313722
34,1552288_at,0.9561488163612358,1.7076442778259868,0.0877023672775283
35,1552289_a_at,0.9655916256248165,1.8196209517817892,0.06881674875036703
36,1552291_at,0.2312163632252382,-0.7348469228349533,0.4624327264504764
37,1552293_at,0.9836013259326564,2.1345553472824834,0.03279734813468725
38,1552295_a_at,0.16707243132916938,-0.9657988128687958,0.33414486265833876
39,1552296_at,0.08617120940460749,-1.364715713836342,0.17234241880921497
40,1552299_at,0.005317512154745587,-2.5544678746167424,0.010635024309491174
41,1552301_a_at,0.7181585162676962,0.5773797250846062,0.5636829674646076
42,1552302_at,0.06013081842237472,-1.5536763511367584,0.12026163684474944
43,1552303_a_at,0.145306033887747,-1.0567798604578853,0.290612067775494
44,1552304_at,0.14056698076532187,-1.0777754868245983,0.28113396153064374
45,1552306_at,0.4776755491655628,-0.055988336977901204,0.9553510983311256
46,1552307_a_at,0.0012498812096579377,-3.023370196806665,0.0024997624193158754
47,1552309_a_at,0.5763090153495553,0.1924599083615354,0.8473819693008895
48,1552310_at,0.00338005947086313,-2.708435801305971,0.00676011894172626
49,1552311_a_at,0.6368032980988518,0.34992710611188255,0.7263934038022963
50,1552312_a_at,0.07719381178901255,-1.424203321875362,0.1543876235780251
51,1552314_a_at,0.5418034194530494,0.10497813183356476,0.9163931610939011
52,1552315_at,0.010652922345394809,-2.3025203582161873,0.021305844690789617
53,1552316_a_at,5.7582413285057305e-05,-3.8561967093529455,0.00011516482657011461
54,1552318_at,0.001418456232963317,-2.984878215134358,0.002836912465926634
55,1552319_a_at,0.8482098041596093,1.0287856919689347,0.30358039168078144
56,1552320_a_at,1.296010348589394e-07,-5.150927001966911,2.592020697178788e-07
57,1552321_a_at,2.303320977530126e-08,-5.465861397467605,4.606641955060252e-08
58,1552322_at,0.4209520710010445,-0.19945845048377306,0.841904142002089
59,1552323_s_at,0.025021760624352567,-1.9595917942265422,0.05004352124870513
60,1552325_at,0.2145200656210695,-0.7908352598128545,0.429040131242139
61,1552326_a_at,0.7834320370560728,0.7838367176906169,0.4331359258878543
62,1552327_at,0.036596384937381696,-1.7916267832928385,0.07319276987476339
63,1552329_at,0.9987787233425724,3.0303687389289027,0.0024425533148551156
64,1552330_at,0.09413302575827215,-1.3157259189806783,0.1882660515165443
65,1552332_at,0.7813728747295492,0.7768381755683792,0.4372542505409016
66,1552334_at,0.0013394117004131777,-3.0023745704399523,0.0026788234008263555
67,1552335_at,0.9999901873069471,4.269110694564967,1.9625386105704808e-05
68,1552337_s_at,0.9671611167098575,1.8406165781485022,0.0656777665802851
69,1552338_at,0.9081952235738102,1.3297230032251537,0.18360955285237957
70,1552340_at,0.39648906453351596,-0.2624453295839119,0.7929781290670319
71,1552343_s_at,7.648081383782035e-05,-3.786211288130569,0.0001529616276756407
72,1552344_s_at,0.21656796294392716,-0.7838367176906169,0.4331359258878543
73,1552347_at,0.00030258613126902053,-3.429285639896449,0.0006051722625380411
74,1552348_at,0.8138877061370148,0.8923141205853005,0.37222458772597045
75,1552349_a_at,0.9605098992973032,1.7566340726816503,0.07898020140539345
76,1552354_at,0.9222985927967666,1.4207040508142432,0.15540281440646683
77,1552355_s_at,0.9995890365751428,3.345303134429597,0.0008219268497145884
78,1552359_at,0.03387850014662178,-1.8266194939040268,0.06775700029324357
79,1552360_a_at,0.016686923396603173,-2.127556805160246,0.033373846793206347
80,1552362_a_at,0.006615618696238109,-2.4774839112721283,0.013231237392476218
81,1552364_s_at,0.7925583245115894,0.8153301572406864,0.4148833509768213
82,1552365_at,0.3605737340665739,-0.3569256482341202,0.7211474681331478
83,1552367_a_at,0.5721937635474666,0.18196209517817893,0.8556124729050667
84,1552368_at,0.6977332288359076,0.5178921170455861,0.6045335423281848
85,1552370_at,0.9282246140800264,1.462695303547669,0.1435507718399472
86,1552372_at,0.8138877061370148,0.8923141205853005,0.37222458772597045
87,1552373_s_at,0.5913239110923216,0.23095189003384248,0.8173521778153569
88,1552375_at,0.45819658054695056,-0.10497813183356476,0.9163931610939011
89,1552377_s_at,0.21045821717750796,-0.8048323440573298,0.4209164343550159
90,1552378_s_at,0.9541645344554387,1.6866486514592738,0.09167093108912268
91,1552379_at,0.8329275686708306,0.9657988128687958,0.33414486265833876
92,1552381_at,0.6235942671959391,0.3149343955006943,0.7528114656081218
93,1552383_at,0.9977542602572612,2.8414081016284864,0.00449147948547766
94,1552384_a_at,0.981961714875712,2.0960633656101764,0.03607657024857581
95,1552386_at,0.8185387655574524,0.9098104758908946,0.36292246888509516
96,1552388_at,0.6952872097868075,0.5108935749233485,0.6094255804263851
97,1552389_at,0.4154858339968247,-0.21345553472824835,0.8309716679936494
98,1552390_a_at,0.5886031979143183,0.22395334791160482,0.8227936041713636
99,1552391_at,0.4512616250888397,-0.12247448713915889,0.9025232501776794
100,1552393_at,0.22382405339233463,-0.7593418202627851,0.44764810678466926
101,1552394_a_at,0.3579573100953264,-0.36392419035635787,0.7159146201906528
102,1552395_at,0.9602105644637531,1.7531348016205315,0.07957887107249388
103,1552396_at,0.9795021898182794,2.043574299693394,0.04099562036344125
104,1552398_a_at,0.999942417586715,3.8561967093529455,0.00011516482657011461
105,1552399_a_at,0.9805181443727565,2.064569926060107,0.038963711254486964
106,1552400_a_at,0.9577489343156492,1.7251406331315808,0.08450213136870155
107,1552401_a_at,0.6102388773298641,0.27994168488950605,0.7795222453402717
108,1552402_at,0.95679463351315,1.7146428199482244,0.08641073297370007
109,1552405_at,0.5501236515053419,0.1259737582002777,0.8997526969893161
110,1552408_at,0.7834320370560728,0.7838367176906169,0.4331359258878543
111,1552409_a_at,0.6703602547296618,0.440908153700972,0.6592794905406765
112,1552410_at,0.8465591737060973,1.021787149846697,0.3068816525878053
113,1552411_at,0.4182169779686645,-0.2064569926060107,0.836433955937329
114,1552412_a_at,0.49720800843805546,-0.0069985421222376505,0.9944160168761109
115,1552414_at,0.5639400948891793,0.16096646881146598,0.8721198102216414
116,1552415_a_at,0.6791785751935946,0.46540305112880376,0.6416428496128107
