,ID_REF,m2h 1-pvalue,m2h stat,m2h2-pvalue
27064,217779_s_at,0.490276945,-0.024437437,0.98055389
40322,231068_at,0.490285915,-0.024414886,0.98057183
53795,244545_at,0.490378405,-0.024182382,0.980756809
31512,222233_s_at,0.490440758,-0.024025637,0.980881515
3146,1556659_at,0.490457464,-0.023983641,0.980914928
46572,237323_at,0.490487793,-0.023907399,0.980975585
46441,237192_at,0.49050408,-0.023866456,0.98100816
39563,230309_at,0.490508485,-0.023855382,0.98101697
21285,211978_x_at,0.490551124,-0.023748197,0.981102247
23087,213787_s_at,0.490571438,-0.023697131,0.981142876
39038,229784_at,0.490575858,-0.023686018,0.981151717
36999,227745_at,0.490618278,-0.023579382,0.981236557
16791,207348_s_at,0.490631921,-0.023545089,0.981263841
48901,239652_at,0.490650299,-0.02349889,0.981300597
19838,210440_s_at,0.49066605,-0.023459295,0.981332099
1595,1554476_x_at,0.490714338,-0.023337908,0.981428676
18539,209125_at,0.49073457,-0.023287051,0.981469139
42980,233729_at,0.490849045,-0.022999285,0.98169809
13539,204092_s_at,0.490850262,-0.022996226,0.981700524
21985,212680_x_at,0.490861496,-0.022967986,0.981722992
48691,239442_at,0.490871489,-0.022942865,0.981742979
17882,208464_at,0.490890628,-0.022894755,0.981781256
35901,226646_at,0.490896198,-0.022880754,0.981792396
24186,214891_at,0.490909815,-0.022846524,0.98181963
2061,1555098_a_at,0.490919873,-0.02282124,0.981839746
1517,1554368_at,0.490920269,-0.022820245,0.981840538
37840,228586_at,0.490936483,-0.022779487,0.981872965
16479,207033_at,0.490937356,-0.022777292,0.981874712
49761,240512_x_at,0.490956692,-0.022728687,0.981913383
17057,207616_s_at,0.490969842,-0.022695631,0.981939683
4894,1559614_at,0.490982144,-0.022664706,0.981964288
24342,215048_at,0.490993033,-0.022637335,0.981986065
7797,1564937_at,0.491004197,-0.02260927,0.982008394
20414,211050_x_at,0.491120029,-0.0223181,0.982240057
54504,55705_at,0.491141398,-0.022264383,0.982282796
46631,237382_at,0.491201353,-0.022113672,0.982402706
35672,226416_at,0.491230627,-0.022040087,0.982461254
14704,205257_s_at,0.49124357,-0.022007552,0.982487139
51508,242259_at,0.491259151,-0.021968385,0.982518303
24389,215095_at,0.491326869,-0.021798162,0.982653738
54388,42361_g_at,0.491327712,-0.021796044,0.982655423
37294,228040_at,0.491342653,-0.021758486,0.982685306
8736,1568488_at,0.491368569,-0.021693342,0.982737137
47403,238154_at,0.491390911,-0.021637181,0.982781821
51468,242219_at,0.491441503,-0.021510009,0.982883005
31066,221786_at,0.491457203,-0.021470544,0.982914405
40783,231529_at,0.491465003,-0.021450937,0.982930006
2039,1555062_s_at,0.491516909,-0.02132046,0.983033819
19587,210183_x_at,0.491525276,-0.02129943,0.983050551
11513,202065_s_at,0.491542518,-0.021256088,0.983085036
9237,1569469_a_at,0.49157561,-0.021172906,0.98315122
50310,241061_at,0.491583838,-0.021152223,0.983167677
38973,229719_s_at,0.491623531,-0.02105245,0.983247062
40381,231127_at,0.491627175,-0.021043289,0.983254351
44809,235560_at,0.491646491,-0.020994737,0.983292981
9771,1570302_at,0.491658428,-0.02096473,0.983316856
11551,202103_at,0.491693231,-0.020877248,0.983386461
29238,219954_s_at,0.491703211,-0.020852161,0.983406422
6613,1562469_at,0.491707042,-0.020842532,0.983414083
12894,203447_at,0.491712098,-0.020829821,0.983424197
13872,204425_at,0.491763457,-0.020700724,0.983526914
42613,233362_at,0.49176896,-0.020686893,0.983537919
45244,235995_at,0.491776372,-0.02066826,0.983552744
47323,238074_at,0.491794291,-0.020623219,0.983588582
11427,201979_s_at,0.491811237,-0.020580622,0.983622474
12363,202914_s_at,0.491817505,-0.020564867,0.98363501
53889,244639_at,0.491832272,-0.020527747,0.983664545
40145,230891_at,0.491902747,-0.020350599,0.983805495
19849,210451_at,0.491909274,-0.020334195,0.983818547
30449,221166_at,0.491937227,-0.020263931,0.983874454
48690,239441_at,0.49193784,-0.02026239,0.98387568
40441,231187_at,0.491992589,-0.020124772,0.983985178
45147,235898_at,0.491994644,-0.020119607,0.983989288
1358,1554148_a_at,0.492004521,-0.020094781,0.984009041
51260,242011_at,0.492006365,-0.020090144,0.98401273
25968,216678_at,0.49203692,-0.02001334,0.984073841
52236,242987_x_at,0.492045081,-0.019992828,0.984090161
11032,201584_s_at,0.492087693,-0.019885719,0.984175385
11467,202019_s_at,0.492092294,-0.019874153,0.984184588
43889,234640_x_at,0.492148581,-0.019732671,0.984297162
48565,239316_at,0.492233327,-0.019519653,0.984466654
19815,210417_s_at,0.492238436,-0.019506812,0.984476872
31576,222297_x_at,0.492281288,-0.019399099,0.984562577
5942,1561345_at,0.49229603,-0.019362045,0.98459206
39105,229851_s_at,0.492314644,-0.019315258,0.984629287
46315,237066_at,0.492328486,-0.019280464,0.984656972
36918,227664_at,0.492339726,-0.019252211,0.984679453
20702,211366_x_at,0.492352778,-0.019219405,0.984705556
22935,213635_s_at,0.492385115,-0.019138125,0.984770229
40981,231727_s_at,0.492398506,-0.019104465,0.984797012
20641,211298_s_at,0.492405185,-0.019087677,0.984810369
657,1553175_s_at,0.492411541,-0.019071701,0.984823082
48600,239351_at,0.492415382,-0.019062046,0.984830764
51677,242428_at,0.492447807,-0.018980545,0.984895613
46802,237553_at,0.492464443,-0.018938729,0.984928886
3140,1556653_at,0.492492926,-0.018867134,0.984985853
35927,226672_s_at,0.492582891,-0.018641004,0.985165782
52430,243181_at,0.492606132,-0.018582588,0.985212263
29259,219975_x_at,0.492642792,-0.018490441,0.985285584
43453,234203_at,0.492664856,-0.018434982,0.985329712
47800,238551_at,0.49267431,-0.018411219,0.985348621
31741,222462_s_at,0.492749395,-0.018222491,0.985498791
31166,221886_at,0.492798117,-0.018100029,0.985596234
4284,1558579_at,0.492805421,-0.01808167,0.985610842
40305,231051_at,0.492807635,-0.018076105,0.98561527
39701,230447_at,0.49282115,-0.018042134,0.9856423
26990,217705_at,0.492876032,-0.017904188,0.985752064
31607,222328_x_at,0.492926859,-0.017776435,0.985853718
29703,220419_s_at,0.492970497,-0.017666751,0.985940993
18419,209005_at,0.492986112,-0.017627501,0.985972225
32007,222728_s_at,0.492997831,-0.017598046,0.985995663
38340,229086_at,0.493040963,-0.017489635,0.986081926
33637,224371_at,0.493073393,-0.017408122,0.986146786
53590,244340_x_at,0.493161178,-0.017187477,0.986322356
8174,1566156_at,0.493171051,-0.017162662,0.986342102
39616,230362_at,0.493175728,-0.017150906,0.986351456
15330,205883_at,0.493212596,-0.01705824,0.986425192
36386,227131_at,0.493219261,-0.017041486,0.986438523
28275,218991_at,0.493229846,-0.017014883,0.986459691
6678,1562587_at,0.493278153,-0.016893465,0.986556305
34446,225189_s_at,0.493327515,-0.016769395,0.98665503
47197,237948_at,0.493330713,-0.016761358,0.986661425
2156,1555222_a_at,0.493336404,-0.016747054,0.986672808
9918,1570624_at,0.493347456,-0.016719275,0.986694912
24130,214835_s_at,0.493362642,-0.016681105,0.986725284
42385,233132_at,0.493379677,-0.016638288,0.986759355
48004,238755_at,0.493382746,-0.016630574,0.986765492
49225,239976_at,0.493396054,-0.016597125,0.986792108
38831,229577_at,0.49344262,-0.016480086,0.986885239
9945,200004_at,0.493472931,-0.016403899,0.986945863
14027,204580_at,0.493480127,-0.016385813,0.986960254
2308,1555410_at,0.493554753,-0.016198245,0.987109506
8211,1566228_at,0.49365923,-0.015935651,0.98731846
25680,216389_s_at,0.493663206,-0.015925658,0.987326411
16056,206610_s_at,0.493687844,-0.015863732,0.987375688
15263,205816_at,0.49370064,-0.01583157,0.98740128
4553,1559031_at,0.493739355,-0.015734262,0.987478711
45523,236274_at,0.493768326,-0.015661448,0.987536652
8942,1568921_at,0.493800172,-0.015581406,0.987600343
16780,207336_at,0.49385133,-0.015452824,0.98770266
25566,216274_s_at,0.493920288,-0.015279505,0.987840576
53318,244068_at,0.493928921,-0.015257808,0.987857841
17998,208580_x_at,0.493936629,-0.015238435,0.987873257
37015,227761_at,0.493947132,-0.015212037,0.987894264
483,1552933_at,0.493964192,-0.015169159,0.987928383
20079,210695_s_at,0.493972427,-0.015148461,0.987944853
20627,211275_s_at,0.493978149,-0.015134078,0.987956298
44894,235645_at,0.494035546,-0.014989819,0.988071091
26926,217641_at,0.49404033,-0.014977793,0.988080661
44580,235331_x_at,0.494051697,-0.014949225,0.988103394
9553,1569963_at,0.494065327,-0.014914966,0.988130655
15353,205906_at,0.494145244,-0.014714105,0.988290489
48872,239623_at,0.494172018,-0.014646812,0.988344037
30547,221264_s_at,0.494185894,-0.014611937,0.988371788
34606,225349_at,0.494207152,-0.014558508,0.988414304
53292,244042_x_at,0.494252363,-0.014444877,0.988504725
46058,236809_at,0.494317426,-0.014281349,0.988634852
47059,237810_at,0.494324317,-0.014264031,0.988648633
53894,244644_at,0.494331847,-0.014245105,0.988663693
7734,1564757_a_at,0.494367784,-0.014154781,0.988735569
13087,203640_at,0.494371978,-0.014144241,0.988743956
39761,230507_at,0.494422079,-0.01401832,0.988844158
30220,220936_s_at,0.494445078,-0.013960516,0.988890156
49026,239777_at,0.494493465,-0.013838901,0.988986931
37309,228055_at,0.494504472,-0.013811239,0.989008943
50592,241343_at,0.494511737,-0.013792978,0.989023474
14729,205282_at,0.494525361,-0.013758738,0.989050721
854,1553438_at,0.494536223,-0.013731437,0.989072446
27350,218065_s_at,0.494546528,-0.013705537,0.989093056
9872,1570505_at,0.494554356,-0.013685862,0.989108712
26751,217466_x_at,0.494555159,-0.013683843,0.989110319
21928,212623_at,0.494687914,-0.013350187,0.989375829
24241,214946_x_at,0.494712498,-0.013288401,0.989424995
32763,223486_at,0.494739094,-0.013221555,0.989478189
30378,221095_s_at,0.494785345,-0.013105312,0.989570691
29397,220113_x_at,0.494828362,-0.012997198,0.989656723
49263,240014_at,0.494837006,-0.012975472,0.989674012
5286,1560317_s_at,0.494886784,-0.012850363,0.989773569
9408,1569750_at,0.494900011,-0.012817121,0.989800022
42330,233077_at,0.494934174,-0.01273126,0.989868347
29347,220063_at,0.494944136,-0.012706221,0.989888272
24837,215544_s_at,0.494972269,-0.012635515,0.989944538
17324,207885_at,0.494986687,-0.012599278,0.989973374
49190,239941_at,0.494991392,-0.012587452,0.989982785
4708,1559296_at,0.494995661,-0.012576723,0.989991322
10295,200847_s_at,0.495000013,-0.012565786,0.990000026
52963,243714_at,0.495018745,-0.012518707,0.990037489
18918,209505_at,0.495102364,-0.012308547,0.990204729
43932,234683_at,0.495107802,-0.012294879,0.990215605
18137,208722_s_at,0.495192101,-0.012083013,0.990384202
1415,1554228_a_at,0.495235254,-0.011974557,0.990470508
5953,1561361_at,0.495244674,-0.011950883,0.990489347
36268,227013_at,0.495265501,-0.011898537,0.990531003
37409,228155_at,0.495288537,-0.011840642,0.990577074
53344,244094_at,0.495289371,-0.011838547,0.990578742
5647,1560932_at,0.495296705,-0.011820113,0.990593411
438,1552872_at,0.495297309,-0.011818595,0.990594618
37628,228374_at,0.495309316,-0.01178842,0.990618631
5116,1560017_at,0.495313277,-0.011778464,0.990626554
13397,203950_s_at,0.49531987,-0.011761894,0.99063974
37757,228503_at,0.495322749,-0.011754659,0.990645497
8867,1568812_at,0.495364537,-0.011649634,0.990729074
27524,218239_s_at,0.495381278,-0.01160756,0.990762555
30137,220853_at,0.495388214,-0.011590126,0.990776429
41599,232345_at,0.495406303,-0.011544664,0.990812606
19228,209822_s_at,0.495457682,-0.011415537,0.990915363
22210,212906_at,0.495477161,-0.01136658,0.990954322
7249,1563529_at,0.49553557,-0.011219782,0.991071141
25719,216428_x_at,0.495547298,-0.011190308,0.991094596
17542,208113_x_at,0.495583965,-0.011098154,0.99116793
28589,219305_x_at,0.495588419,-0.01108696,0.991176838
49222,239973_at,0.495619289,-0.011009376,0.991238578
22275,212972_x_at,0.495662271,-0.010901352,0.991324542
49544,240295_at,0.495678371,-0.010860887,0.991356743
40304,231050_at,0.495765145,-0.010642804,0.99153029
26601,217316_at,0.49579837,-0.010559303,0.991596739
23170,213870_at,0.495820117,-0.010504646,0.991640234
46684,237435_at,0.495879396,-0.010355663,0.991758793
15173,205726_at,0.495887421,-0.010335495,0.991774842
19271,209865_at,0.495932525,-0.010222139,0.991865049
44009,234760_at,0.495936156,-0.010213013,0.991872312
8040,1565846_at,0.495945244,-0.010190174,0.991890487
18293,208878_s_at,0.49594647,-0.010187091,0.99189294
37487,228233_at,0.495958611,-0.010156577,0.991917223
50821,241572_at,0.495962782,-0.010146096,0.991925564
26113,216823_at,0.496010826,-0.010025349,0.992021653
38116,228862_at,0.496018648,-0.010005691,0.992037297
6917,1562933_at,0.496024218,-0.009991693,0.992048437
49950,240701_at,0.496062831,-0.009894651,0.992125661
16862,207420_at,0.496079892,-0.009851773,0.992159783
20852,211526_s_at,0.49610185,-0.009796586,0.9922037
3493,1557194_a_at,0.496131782,-0.009721362,0.992263563
49132,239883_s_at,0.496146012,-0.009685599,0.992292023
44865,235616_at,0.496153723,-0.009666219,0.992307446
1495,1554335_at,0.496173148,-0.009617399,0.992346296
28113,218829_s_at,0.496214987,-0.009512248,0.992429975
38152,228898_s_at,0.496222011,-0.009494595,0.992444023
28376,219092_s_at,0.496260548,-0.009397745,0.992521096
54135,244885_at,0.496261096,-0.009396367,0.992522192
6761,1562712_at,0.496267252,-0.009380895,0.992534505
42732,233481_at,0.496313891,-0.009263684,0.992627781
10711,201263_at,0.496317113,-0.009255586,0.992634226
17669,208245_at,0.496338647,-0.009201466,0.992677294
13771,204324_s_at,0.496438565,-0.008950351,0.992877131
17152,207711_at,0.496463382,-0.008887982,0.992926764
35234,225978_at,0.496463806,-0.008886917,0.992927612
5946,1561351_at,0.496497311,-0.008802711,0.992994622
22089,212784_at,0.496519424,-0.008747136,0.993038849
13379,203932_at,0.496556047,-0.008655096,0.993112094
11178,201730_s_at,0.496568617,-0.008623507,0.993137233
28004,218720_x_at,0.496575138,-0.008607118,0.993150276
25786,216495_x_at,0.496584778,-0.00858289,0.993169556
44047,234798_x_at,0.496605402,-0.008531058,0.993210804
43844,234595_at,0.496642636,-0.008437482,0.993285272
8481,1566869_at,0.496646787,-0.008427049,0.993293575
13325,203878_s_at,0.496648051,-0.008423874,0.993296101
9433,1569784_at,0.496659434,-0.008395265,0.993318868
23463,214164_x_at,0.496723533,-0.008234173,0.993447066
14469,205022_s_at,0.496732486,-0.008211672,0.993464973
13266,203819_s_at,0.496760358,-0.008141625,0.993520716
31653,222374_at,0.496783102,-0.008084466,0.993566203
19676,210276_s_at,0.496790179,-0.008066681,0.993580357
11855,202407_s_at,0.496838328,-0.007945672,0.993676656
50069,240820_at,0.496873195,-0.007858047,0.993746389
7102,1563217_at,0.496901532,-0.007786829,0.993803064
11819,202371_at,0.496905709,-0.007776331,0.993811419
30304,221020_s_at,0.496956536,-0.007648595,0.993913073
3380,1557009_a_at,0.497100125,-0.007287733,0.994200249
38103,228849_at,0.497105873,-0.007273286,0.994211746
40746,231492_at,0.49710747,-0.007269274,0.994214939
18865,209452_s_at,0.497225504,-0.006972634,0.994451008
24603,215309_at,0.497269135,-0.006862983,0.99453827
46389,237140_x_at,0.497296839,-0.006793358,0.994593678
33512,224242_at,0.497383288,-0.006576099,0.994766576
6996,1563048_at,0.497387107,-0.006566502,0.994774213
6851,1562839_at,0.497416658,-0.006492235,0.994833316
24634,215340_at,0.497492917,-0.006300583,0.994985835
5832,1561205_at,0.497509206,-0.006259649,0.995018411
38594,229340_at,0.497544229,-0.006171631,0.995088458
5013,1559821_at,0.497573539,-0.006097969,0.995147079
6384,1562062_at,0.497596598,-0.00604002,0.995193195
33461,224189_x_at,0.497598664,-0.006034826,0.995197329
2580,1555798_at,0.497611869,-0.006001641,0.995223738
2519,1555722_at,0.49764925,-0.005907697,0.9952985
1732,1554661_s_at,0.49772513,-0.005717,0.99545026
49483,240234_at,0.497743016,-0.00567205,0.995486032
5545,1560773_at,0.497753816,-0.005644907,0.995507633
28413,219129_s_at,0.497755665,-0.005640261,0.99551133
48174,238925_at,0.497769667,-0.005605072,0.995539335
30171,220887_at,0.497798362,-0.005532957,0.995596725
45005,235756_at,0.497817074,-0.005485933,0.995634147
52288,243039_at,0.497900987,-0.005275048,0.995801974
552,1553033_at,0.497915448,-0.005238704,0.995830897
10190,200742_s_at,0.497937335,-0.005183699,0.995874671
47776,238527_at,0.498083394,-0.004816635,0.996166788
29274,219990_at,0.498101255,-0.004771749,0.996202509
35302,226046_at,0.498174568,-0.004587504,0.996349136
28069,218785_s_at,0.498185999,-0.004558777,0.996371997
25744,216453_at,0.49826407,-0.004362574,0.99652814
41603,232349_x_at,0.498310746,-0.004245271,0.996621492
53063,243814_at,0.498353618,-0.004137529,0.996707237
38113,228859_at,0.498364253,-0.004110802,0.996728506
34268,225010_at,0.498408269,-0.004000184,0.996816539
1009,1553637_s_at,0.498408847,-0.003998731,0.996817695
47004,237755_s_at,0.498553095,-0.003636221,0.99710619
263,1552628_a_at,0.498588745,-0.003546628,0.99717749
45163,235914_at,0.498691033,-0.003289567,0.997382066
7842,1565325_at,0.498725048,-0.003204084,0.997450096
26281,216991_at,0.498769947,-0.003091248,0.997539894
6467,1562236_at,0.498800703,-0.003013954,0.997601406
19883,210491_at,0.498826801,-0.002948367,0.997653602
31822,222543_at,0.498842284,-0.002909456,0.997684568
23641,214342_at,0.498870992,-0.00283731,0.997741984
18095,208679_s_at,0.498874845,-0.002827629,0.997749689
12456,203007_x_at,0.498875106,-0.002826972,0.997750212
9210,1569421_at,0.49909454,-0.002275511,0.998189079
5619,1560893_at,0.499135194,-0.002173343,0.998270388
7770,1564838_a_at,0.499164959,-0.002098541,0.998329917
3392,1557029_at,0.499167654,-0.002091768,0.998335308
8714,1567912_s_at,0.499190451,-0.002034477,0.998380902
24679,215385_at,0.499195444,-0.002021927,0.998390889
4633,1559156_at,0.499203996,-0.002000438,0.998407991
39733,230479_at,0.499229192,-0.001937116,0.998458384
24867,215574_at,0.499247062,-0.001892208,0.998494124
6991,1563040_s_at,0.499285188,-0.001796394,0.998570375
48012,238763_at,0.499304489,-0.001747888,0.998608977
42584,233332_at,0.499333436,-0.001675141,0.998666872
1353,1554141_s_at,0.499335327,-0.001670388,0.998670654
47537,238288_at,0.499373868,-0.001573532,0.998747735
730,1553272_at,0.499395425,-0.001519355,0.998790851
46227,236978_at,0.499434397,-0.001421414,0.998868795
53290,244040_at,0.499518632,-0.001209725,0.999037264
32836,223560_s_at,0.499556609,-0.001114284,0.999113218
51322,242073_at,0.49957089,-0.001078396,0.99914178
49639,240390_at,0.499572787,-0.001073629,0.999145573
13006,203559_s_at,0.499622105,-0.000949688,0.999244209
30545,221262_s_at,0.49962468,-0.000943217,0.999249359
23995,214699_x_at,0.49963345,-0.000921175,0.999266901
22908,213608_s_at,0.499633732,-0.000920466,0.999267465
37748,228494_at,0.499680405,-0.000803173,0.99936081
546,1553025_at,0.499693359,-0.000770619,0.999386718
8222,1566253_at,0.499766049,-0.000587941,0.999532098
42922,233671_at,0.499779754,-0.0005535,0.999559507
36061,226806_s_at,0.499800963,-0.0005002,0.999601926
2238,1555325_s_at,0.499840434,-0.000401004,0.999680869
2563,1555777_at,0.499864732,-0.000339942,0.999729464
7729,1564736_a_at,0.499908041,-0.000231101,0.999816082
26660,217375_at,0.499921566,-0.000197113,0.999843132
20390,211024_s_at,0.499930263,-0.000175256,0.999860526
7343,1563750_at,0.499936859,-0.00015868,0.999873718
33448,224176_s_at,0.499948615,-0.000129136,0.99989723
